Drift ID,Trip ID,ID Cell per Trip,Grid Cell ID,Site (MPA/ REF),Drifting or Holding Station,Start Search Time,End Search Time,Start Time,End Time,Drift Time (hrs),BAR (+/- mins) Fishing Time,FLY (+/- mins) Fishing Time,BAT (+/- mins) Fishing Time,DPR (+/- mins) Fishing Time,SBT (+/- mins) Fishing Time,Total (+/-) Time (hrs),Number of BAT fishers,Number of FLY fishers,Number of DPR fishers,Number of SBT fishers,Number of BAR fishers,Total . Anglers Fishing,Total Angler Hrs,ST_LatDD,ST_LonDD,Start Lat/Lon GPS Waypoint,Start Lat/Lon waypoint_link,End_LatDD,End_LonDD,End Lat/Lon GPS Waypoint,End Lat/Lon waypoint_link,Drift Length (m),Recorder,Tag Crew,"Surface T (instrument, C)","Depth T ( instrument, C)","SWT (vessel, F)",Relief (1-3),Start Depth (ft),End Depth (ft),Lingcod Bar Weight (oz),Lead Weight (oz),SBT Tail Length (in),SBT Head Weight (oz),. Seals,. Sea Lions,Total Fishes Caught,Cloud Cover (0-3),Obs Wind Speed (kt),Obs Wind Direction,Obs Swell Height (ft),Secchi Depth (m),Comments,Excluded Drift Comment,Exclude:Gear-Specific CPUE
AIR0919191204,AIT03_19,AIR09191912,AI12,REF,Drift,,,8:30:00,8:35:00,0.083333333,0,0,-2,0,-2,-0.066666667,3,0,1,5,0,9,0.683333333,34.00983,-119.35915,201.3,091919_201.3,34.00948,-119.35712,202.3,091919_202.3,192,CH,"JS, PC, JC,?",,,71,,90,92,10,,,1,,1,3,,5,W,1,,#6 off 2 min; #9 off 2 min,,FALSE
AIR0919191205,AIT03_19,AIR09191912,AI12,REF,Drift,,,8:40:00,8:49:00,0.15,0,0,-4,0,-5,-0.15,3,0,1,6,0,10,1.35,34.01008,-119.35941,203.3,091919_203.3,34.00954,-119.35624,204.3,091919_204.3,299,CH,"JS, PC, JC,",,,71,,91,114,10,,,1,,1,3,,5,W,1,,"#9 OFF 2 MIN, #10 ON AS SBT CREW (OFF 3 MIN), #2 OFF 4 MIN",,FALSE
AIR0919191501,AIT03_19,AIR09191915,AI15,REF,Drift,,,11:05:00,11:20:00,0.25,0,0,0,0,0,0,3,0,1,5,0,9,2.25,34.00600,-119.43549,237.3,091919_237.3,34.00668,-119.43747,239.3,091919_239.3,198,CH,"JS, PC, JC",,,70,,118,100,10,,,1,,4,3,,5,W,1,,10 off whole drift,,FALSE
AIR0919191502,AIT03_19,AIR09191915,AI15,REF,Drift,,,11:24:00,11:34:00,0.166666667,0,0,0,-2,0,-0.033333333,3,0,1,3,0,7,1.133333333,34.00518,-119.43790,240.3,091919_240.3,34.00558,-119.43920,241.3,091919_241.3,128,CH,"JS, PC, JC",,,69,,145,119,10,,,1,,1,1,,5,W,1,,"#2,8,10 OFF WHOLE TIME; #7 OFF 2 MIN",,FALSE
AIR0919191503,AIT03_19,AIR09191915,AI15,REF,Drift,,,11:37:00,11:42:00,0.083333333,0,0,0,0,0,0,3,0,1,6,0,10,0.833333333,34.00683,-119.44003,242.3,091919_242.3,34.00726,-119.44029,243.3,091919_243.3,54,CH,"JS, PC, JC",,,69,,147,138,10,,,1,,1,1,,5,W,1,,,,FALSE
AIR0919191504,AIT03_19,AIR09191915,AI15,REF,Drift,,,11:47:00,11:55:00,0.133333333,0,0,0,0,0,0,3,0,1,5,0,9,1.2,34.00453,-119.44010,244.3,091919_244.3,34.00521,-119.44039,245.3,091919_245.3,80,CH,"JS, PC, JC",,,69,,160,158,10,,,1,,2,3,,5,W,1,,10 OFF WHOLETIME,,FALSE
AIR0919191505,AIT03_19,AIR09191915,AI15,REF,Drift,,,11:59:00,12:07:00,0.133333333,0,0,0,0,0,0,3,0,1,6,0,10,1.333333333,34.00504,-119.43768,246.3,091919_246.3,34.00621,-119.43835,248.3,091919_248.3,144,CH,"JS, PC, JC",,,69,,144,144,10,,,1,,1,4,,5,W,1,,ALL FISH DSCND,,FALSE
AIR0921201101,AIT06_20,AIR09212011,AI11,REF,Drift,,,11:15:00,11:27:00,0.2,0,0,0,-3,-0.5,-0.058333333,2,0,2,3,0,7,1.341666667,34.01168,-119.35041,487.4,092120_487.4,34.01382,-119.34691,488.4,092120_488.4,401,CH,"APF, CJ, PC",,,65,1,137,137,,10,4-6,2,,0,3,0,2,W,2.5,,#2 OFF 30 S; #6 OUT 3 MIN,,FALSE
AIR0921201102,AIT06_20,AIR09212011,AI11,REF,Drift,,,11:30:00,11:41:00,0.183333333,0,0,0,0,0,0,2,0,2,3,0,7,1.283333333,34.01264,-119.35184,489.4,092120_489.4,34.01466,-119.34906,491.4,092120_491.4,341,CH,"APF, CJ, PC",,,65,1,128,132,,10,4-6,2,,0,5,0,2,W,2.5,,,,FALSE
AIR0921201103,AIT06_20,AIR09212011,AI11,REF,Drift,,,11:46:00,11:54:00,0.133333333,0,0,0,0,0,0,2,0,2,3,0,7,0.933333333,34.01233,-119.35447,492.4,092120_492.4,34.01372,-119.35190,494.4,092120_494.4,283,CH,"APF, CJ, PC",,,65,1,103,93,,10,4-6,2,,0,1,0,2,W,2.5,,,,FALSE
AIR0921201701,AIT06_20,AIR09212017,AI17,REF,Drift,,,10:00:00,10:20:00,0.333333333,0,0,-8,-8,-8,-0.4,2,0,2,2,0,6,1.6,33.99947,-119.38620,477.4,092120_477.4,33.99947,-119.38469,481.4,092120_481.4,140,CH,"APF, CJ, PC",,,65,3,120,151,,10,4-6,2,,0,13,0,2,W,2.5,,"#7 SCIENCE CREW PRACTICING SBT CASTING, NOT FISHING; all out 4 min to reset",,FALSE
AIR0921201702,AIT06_20,AIR09212017,AI17,REF,Drift,,,10:23:00,10:39:00,0.266666667,0,0,0,0,0,0,2,0,2,2,0,6,1.6,34.00043,-119.38534,482.4,092120_482.4,34.00041,-119.38194,483.4,092120_483.4,314,CH,"APF, CJ, PC",,,65,1,142,142,,10,4-6,2,,1,7,0,2,W,2.5,,,,FALSE
AIR092120RR01,AIT06_20,AIR092120RR,AIRR,REF,Drift,,,10:40:00,10:44:00,0.066666667,0,0,0,0,0,0,2,0,2,2,0,6,0.4,34.00041,-119.38194,483.4,092120_483.4,34.00046,-119.38150,484.4,092120_484.4,41,CH,"APF, CJ, PC",,,65,1,160,162,,10,4-6,2,,0,6,0,2,W,2.5,,,AIR0921201703; completely outside grid cell - start/end > 25 outside (27m),FALSE
AIR092120RR02,AIT06_20,AIR092120RR,AIRR,REF,Drift,,,10:53:00,11:01:00,0.133333333,0,0,0,0,-5,-0.083333333,2,0,2,3,0,7,0.85,34.00406,-119.38645,485.4,092120_485.4,34.00399,-119.38676,486.4,092120_486.4,30,CH,"APF, CJ, PC",,,65,1,38,34,,10,4-6,2,,1,0,0,2,W,2.5,,#7 ON SBT out 5 min,AIR0921201704; completely outside grid cell - start/end > 25 m (45m and 63m),FALSE
AIR092120RR03,AIT06_20,AIR092120RR,AIRR,REF,Drift,,,11:58:00,12:12:00,0.233333333,0,0,0,0,0,0,2,0,2,3,0,7,1.633333333,34.01126,-119.35072,495.4,092120_495.4,34.01465,-119.34609,497.4,092120_497.4,570,CH,"APF, CJ, PC",,,65,1,150,141,,10,4-6,2,,2,11,0,2,W,2.5,,,ENDS >80M OUTSIDE OF CELL; AIR0921201104,FALSE
AIR0921211201,AIT01_21,AIR09212112,AI12,REF,Drift,,,9:36:00,9:56:00,0.333333333,0,0,-13,-24,-54,-1.516666667,2,0,3,6,0,11,2.15,34.00962,-119.35861,20.3,092121_20.3,34.01123,-119.35658,24.3,092121_24.3,259,CH,"CJ, KS, MB, JE, CL, WK",,,63,1,100,112,,8,4-6,2.5,0,0,7,2,3,W,2,,"#1 OFF 4 MIN, #10&11 ON 3 MIN, #5 OFF 11.5 MIN, #6 OFF 3 MIN, #8 OFF 2 MIN, #9 OFF 30S, PAUSED @9:43 (WP #21.3), RESTART @ 9:47 (WP #22.3) DEPTH 112",,FALSE
AIR0921211202,AIT01_21,AIR09212112,AI12,REF,Drift,,,10:03:00,10:28:00,0.416666667,0,0,-17,-25,-52,-1.566666667,2,0,3,6,0,11,3.016666667,34.00893,-119.35861,25.3,092121_25.3,34.01026,-119.35719,31.3,092121_31.3,197,CH,"CJ, KS, MB, JE, CL, WK",,,63,2,106,120,,8,4-6,2.5,0,0,7,2,3,W,2,,"#10&11 OFF 2 MIN, #5&6 OFF 1 MIN, PAUSE @10:08 (WP 27.3), RESTART @10:12 (WP 28.3), PAUSE @10:18 (WP 29.3), RESTART @10:22 (30.3) DEPTH 120",,FALSE
AIR0921211203,AIT01_21,AIR09212112,AI12,REF,Drift,,,10:32:00,10:54:00,0.366666667,0,0,-10,-12,-32,-0.9,2,0,3,6,0,11,3.133333333,34.00713,-119.35796,32.3,092121_32.3,34.00790,-119.35670,37.3,092121_37.3,144,CH,"CJ, KS, MB, JE, CL, WK",,,63,1,151,156,,8,4-6,2.5,0,1,3,2,3,W,2,,"#6 OFF 2 MIN, #10&11 OFF 4 MIN, PAUSE @ 10:37, RESTART @ 10:42 DEPTH 151, PAUSE @ 10:45, RESTART @ 10:49",,FALSE
AIR0921211601,AIT01_21,AIR09212116,AI16,REF,Drift,,,8:24:00,8:44:00,0.333333333,0,0,-6.5,-6.25,-14,-0.445833333,2,0,3,6,0,11,3.220833333,34.00659,-119.37050,2.3,092121_2.3,34.00670,-119.36960,9.3,092121_9.3,84,CH,"CJ, KS, MB, JE, CL, WK",,,63,1,101,113,,8,4-6,2.5,0,0,5,2,3,W,2,,"#1 OFF 3 MIN, #8 OFF 15S, #7 OUT 30S, #10 OFF 5 MIN, SBTS ON 2.5 OZ LEADHEADS, PAUSED DRIFT FROM WP 3.3 8:28-8:32 (WP 4.3); PAUSED AGAIN FROM (WP 6.3) 8:38-8:40 (WP 7.3)",,FALSE
AIR0921211602,AIT01_21,AIR09212116,AI16,REF,Drift,,,8:50:00,9:07:00,0.283333333,0,0,-6,-9,-42,-0.95,2,0,3,6,0,11,2.166666667,34.00848,-119.37371,10.3,092121_10.3,34.00887,-119.37276,13.3,092121_13.3,97,CH,"CJ, KS, MB, JE, CL, WK",,,63,3,103,72,,8,4-6,2.5,0,0,2,2,3,W,2,,"PAUSED @ 8:56 (wp 11.3), RESTART @8:59 (WP 12.3) DEPTH 72FT, #10 AND #11 ON SBT, ALOHA SPIRT CREW BOTH OFF 12 MIN",,FALSE
AIR0921211603,AIT01_21,AIR09212116,AI16,REF,Drift,,,9:11:00,9:29:00,0.3,0,0,-5,-6,-6,-0.283333333,2,0,3,3,0,9,2.416666667,34.00556,-119.37270,14.3,092121_14.3,34.00625,-119.37153,19.3,092121_19.3,133,CH,"CJ, KS, MB, JE, CL, WK",,,63,3,100,78,,8,4-6,2.5,0,0,8,2,3,W,2,,"#6 OFF 1 mIN, PAUSED @9:19 (WP 16.3) RESTART @9:21 (WP 17.3) DEPTH 78FT",,FALSE
AIR0922211401,AIT02_21,AIR09222114,AI14,REF,Drift,,,11:20:00,11:40:00,0.333333333,0,0,0,0,-16,-0.266666667,5,0,3,4,0,12,3.733333333,34.00003,-119.41448,124.3,092221_124.3,33.99980,-119.41359,127.3,092221_127.3,327,CH,"JS, PC, CL, MB, JE",,,64,1,72,72,,8,4-6,1.5,0,1,7,2,10,W,3,,"#12 SBT-->BAT THIS DRIFT, #3&4 OFF 8 MIN, #11 ON AS BAT",,FALSE
AIR0922211402,AIT02_21,AIR09222114,AI14,REF,Hold,,,11:44:00,12:04:00,0.333333333,0,0,-25,-11,-34,-1.166666667,3,0,2,7,0,12,2.833333333,34.00198,-119.41480,128.3,092221_128.3,33.99968,-119.41611,133.3,092221_133.3,86,CH,"JS, PC, CL, MB, JE",,,64,1,59,58,,8,4-6,1.5,0,1,4,2,10,W,3,,"#14 ON SBT AS AS CREW, #14 OFF 4 MIN, #5 OFF 11 MIN, #7 STUCK ON BOTTOM 2 MIN, #8 OFF 2 MIN, #6 OFF 3 MIN, PAUSE @ 11:48 (WP 129.3), RESTART 11:50 (WP 130.3), PAUSE 11:59 (WP 131.3), RESTART 12:01 (132.3), END WP 133.3",,FALSE
AIR0922211403,AIT02_21,AIR09222114,AI14,REF,NA,,,12:10:00,12:27:00,0.283333333,0,0,-19,-15,-24,-0.966666667,3,0,2,6,0,11,2.15,33.99967,-119.41526,134.3,092221_134.3,33.99965,-119.41603,136.3,092221_136.3,283,JE,"JS, PC, CL, MB, JE",,,64,1,86,86,,8,4-6,1.5,0,0,2,0,15,W,3,,"#7 OFF 3 MN, #6 OFF 7 MIN, #5 OFF 4 MIN, PAUSE @ 12:16 (WP 135.3), RESTART 2 12:20 (WP 136.3)",,FALSE
AIR0922211501,AIT02_21,AIR09222115,AI15,REF,Hold,,,10:20:00,10:42:00,0.366666667,0,0,-24,-24,-47,-1.583333333,3,0,3,4,0,10,2.083333333,34.00719,-119.44063,114.3,092221_114.3,34.00782,-119.44091,119.3,092221_119.3,71,CH,"JS, PC, CL, MB, JE",,,64,1,150,147,,8,4-6,1.5,0,0,8,2,10,W,3,,"#2&3 OFF 6 MIN TO ADD 6 OZ TO SBT, #2 OFF 3 MIN",,FALSE
AIR0922211502,AIT02_21,AIR09222115,AI15,REF,Hold,,,10:49:00,11:06:00,0.283333333,0,0,0,0,-1,-0.016666667,3,0,3,4,0,10,2.816666667,34.00520,-119.43736,120.3,092221_120.3,34.00512,-119.43796,123.3,092221_123.3,75,CH,"JS, PC, CL, MB, JE",,,64,1,156,156,,8,4-6,1.5,0,0,4,2,10,W,3,,#3 OFF 1 MIN,,FALSE
AIR092221RR01,AIT02_21,AIR092221RR,AIRR,REF,Hold,,,12:54:00,13:16:00,0.366666667,0,0,-28,-35,-45,-1.8,3,0,3,5,0,11,2.233333333,34.01484,-119.35023,137.3,092221_137.3,34.01424,-119.34815,143.3,092221_143.3,204,MB,"JS, PC, CL, MB, JE",,,64,3,90,132,,8,4-6,1.5,0,0,1,0,15,W,3,,"PAUSE @ 12:56 (WP 138.3), RESTART @ 1 (WP 139.3) DEPTH 84, PAUSE @ 1:04 (WP 140.3), RESTART @ 1:08 (WP 141.3) DEPTH 121.2, #5 OFF 12 MIN, #6 OFF 3 MIN, #11 OFF 2 MIN, #2 OFF 3 MIN, #8 TO DPR","AIR0922211101, DRIFT START/END IN ANOTHER CELL",FALSE
AIR092221RR02,AIT02_21,AIR092221RR,AIRR,REF,Hold,,,13:23:00,13:37:00,0.233333333,0,0,-4,-10,0,-0.233333333,4,0,3,3,0,10,2.1,34.01262,-119.35512,144.3,092221_144.3,34.01449,-119.34911,147.3,092221_147.3,593,MB,"JS, PC, CL, MB, JE",,,64,1,91,91,,8,4-6,1.5,0,0,3,0,15,W,3,,"SCIENCE CREW: #11&12 (MOLLY THINKS 1 DPR 1 BAT BUT NOT SURE.), #3&10 OFF ALL OF DRIFT, #12 OFF 10 MIN, #5 OFF 4 MIN","AIR0922211102, DRIFT >50% OUTSIDE CELL AND ENDS >80 M FROM CELL",FALSE
AIR092221RR03,AIT02_21,AIR092221RR,AIRR,REF,Hold,,,13:44:00,13:59:00,0.25,0,0,-1,0,-3,-0.066666667,4,0,3,5,0,12,2.933333333,34.01439,-119.35851,148.3,092221_148.3,34.01577,-119.35538,151.3,092221_151.3,56,MB,"JS, PC, CL, MB, JE",,,64,1,75,75,,8,4-6,1.5,0,0,0,0,15,W,3,,"SCIENCE CREW: #11&12, #8 TO SBT, #11 OFF 1 MIN, #2 OFF 3 MIN","AIR0922211103, DRIFT >150 M AWAY FROM CELL",FALSE
AIR1001251001,AIT07_25,AIR10012510,AI10,REF,Drift,9:18:30,9:20:00,9:20:00,9:27:00,0.116666667,0,0,0,0,0,0,4,0,3,4,0,11,1.283333333,34.02177,-119.35469,542.2,100125_542.2,34.02210,-119.35481,546.2,100125_546.2,38,CH,"BR, PC, CJ, BB, JK",,,67,1,128,131,,8,4-6,3,0,0,10,0,5,W,3,,6 OUT,,FALSE
AIR1001251002,AIT07_25,AIR10012510,AI10,REF,Drift,9:28:00,9:29:40,9:29:40,9:38:00,0.138888889,0,0,0,0,0,0,4,0,4,4,0,12,1.666666667,34.02116,-119.35472,547.2,100125_547.2,34.02170,-119.35517,551.2,100125_551.2,73,CH,"BR, PC, CJ, BB, JK",,,67,1,120,120,,8,4-6,3,0,0,18,0,5,W,3,,,,FALSE
AIR1001251003,AIT07_25,AIR10012510,AI10,REF,Drift,9:39:30,9:41:00,9:41:00,10:11:00,0.5,0,0,-4,-10,-2,-0.266666667,4,0,4,4,0,12,5.733333333,34.02104,-119.35384,552.2,100125_552.2,34.02287,-119.35542,559.2,100125_559.2,250,CH,"BR, PC, CJ, BB, JK",,,67,3,122,146,,8,4-6,3,0,0,29,0,5,W,3,,8 OUT 4 MIN; 6 OUT 10 MIN; 2 OUT 2 MIN,,FALSE
AIR1001251701,AIT07_25,AIR10012517,AI17,REF,Drift,10:26:00,10:28:00,10:28:00,10:38:30,0.175,0,0,0,0,0,0,4,0,4,4,0,12,2.1,34.00049,-119.38399,560.2,100125_560.2,34.00054,-119.38515,562.2,100125_562.2,107,CH,"BR, PC, CJ, BB, JK",,,66,2,126,140,,8,4-6,3,0,0,13,0,5,W,3,,,,FALSE
AIR1001251702,AIT07_25,AIR10012517,AI17,REF,Drift,,10:41:00,10:41:00,10:51:00,0.166666667,0,0,0,-2,0,-0.033333333,4,0,4,4,0,12,1.966666667,34.00097,-119.38431,564.2,100125_564.2,34.00106,-119.38569,568.2,100125_568.2,128,CH,"BR, PC, CJ, BB, JK",,,67,1,131,140,,8,4-6,3,0,0,17,0,5,W,3,,NO SEARCH TIME; 6 OUT 2 MIN,,FALSE
AIR1001251703,AIT07_25,AIR10012517,AI17,REF,Drift,,10:55:00,10:55:00,11:00:00,0.083333333,0,0,0,-1,0,-0.016666667,4,0,4,4,0,12,0.983333333,34.00014,-119.38431,569.2,100125_569.2,34.00023,-119.38501,570.2,100125_570.2,66,CH,"BR, PC, CJ, BB, JK",,,68,2,139,140,,8,4-6,3,0,0,0,0,5,w,3,,no search time; 6 out 1 min,,FALSE
AIR1001251704,AIT07_25,AIR10012517,AI17,REF,Drift,,11:02:00,11:02:00,11:07:00,0.083333333,0,0,0,-1,0,-0.016666667,4,0,4,4,0,12,0.983333333,34.00039,-119.38452,571.2,100125_571.2,34.00050,-119.38548,572.2,100125_572.2,90,CH,"BR, PC, CJ, BB, JK",,,68,1,130,130,,8,4-6,3,0,0,1,0,5,w,3,,no search time; 6 out 1 min,,FALSE
AIR1001251705,AIT07_25,AIR10012517,AI17,REF,Drift,11:08:15,11:11:00,11:11:00,11:20:00,0.15,0,0,0,0,0,0,4,0,4,4,0,12,1.8,33.99974,-119.38562,573.2,100125_573.2,33.99962,-119.38641,577.2,100125_577.2,74,CH,"BR, PC, CJ, BB, JK",,,68,1,141,149,,8,4-6,3,0,0,21,0,5,W,3,,ALL BLU DESCENDED,,FALSE
AIR100125RR01,AIT07_25,AIR100125RR,AIRR,REF,Drift,,11:26:00,11:26:00,11:31:00,0.083333333,0,0,0,0,0,0,4,0,4,4,0,12,1,33.99930,-119.38754,578.2,100125_578.2,33.99923,-119.38804,581.2,100125_581.2,47,CH,"BR, PC, CJ, BB, JK",,,68,1,148,148,,8,4-6,3,0,0,8,0,5,W,3,,NO SEARCH TIME,AIR1001251706; DRIFT OUTSIDE CELL,FALSE
AIR1002251201,AIT08_25,AIR10022512,AI12,REF,Drift,,11:42:00,11:42:00,11:47:00,0.083333333,0,0,0,-1.5,-3,-0.075,4,0,3,3,0,10,0.758333333,34.01006,-119.35791,652.2,100225_652.2,34.01011,-119.35730,654.2,100225_654.2,57,CH,"CJ, KS, BB, JK",,,68,1,85,85,,8,4-6,3,0,0,1,0,3,S,2,,4 OUT WHOLE DRIFT; 3 OUT 3 MIN; 7 OUT 1.5 MIN,,FALSE
AIR1002251202,AIT08_25,AIR10022512,AI12,REF,Drift,11:48:00,11:49:00,11:49:00,12:00:00,0.183333333,0,0,0,-1,0,-0.016666667,4,0,3,3,0,10,1.816666667,34.00874,-119.35855,655.2,100225_655.2,34.00867,-119.35779,658.2,100225_658.2,71,CH,"CJ, KS, BB, JK",,,68,2,121,136,,8,4-6,3,0,0,5,0,3,S,2,,"3, 4, 9, OUT WHOLE DRIFT; 13 OUT 1 MIN; LOTS OF TINY BITES",,FALSE
AIR1002251203,AIT08_25,AIR10022512,AI12,REF,Drift,12:01:00,12:03:00,12:03:00,12:08:00,0.083333333,0,0,0,0,0,0,4,0,3,3,0,10,0.833333333,34.01068,-119.35979,659.2,100225_659.2,34.01108,-119.35922,661.2,100225_661.2,69,CH,"CJ, KS, BB, JK",,,68,1,77,77,,8,4-6,3,0,0,2,0,3,S,2,,"3, 4, 9, OUT WHOLE DRIFT",,FALSE
AIR1002251204,AIT08_25,AIR10022512,AI12,REF,Drift,12:08:00,12:10:00,12:10:00,12:16:00,0.1,0,0,0,-1,0,-0.016666667,4,0,3,3,0,10,0.983333333,34.01001,-119.35911,662.2,100225_662.2,34.01004,-119.35867,663.2,100225_663.2,41,CH,"CJ, KS, BB, JK",,,68,1,91,91,,8,4-6,3,0,0,3,0,3,S,2,,"3, 4, 9 OUT WHOLE DRIFT; 13 OUT LAST MIN",,FALSE
AIR1002251205,AIT08_25,AIR10022512,AI12,REF,Drift,12:17:00,12:19:00,12:19:00,12:32:00,0.216666667,0,0,0,-2,-5,-0.116666667,4,0,4,3,0,11,2.266666667,34.00963,-119.35842,664.2,100225_664.2,34.00975,-119.35746,667.2,100225_667.2,90,CH,"CJ, KS, BB, JK",,,67,2,98,118,,8,4-6,3,0,0,7,0,3,S,2,,"3 SWITCHED TO DPR; OUT 8 MIN TOTAL; 4, 13, OUT WHOLE DRIFT; 8 OUT 5 MIN; 7 OUT 2 MIN",,FALSE
AIR1002251206,AIT08_25,AIR10022512,AI12,REF,Drift,12:33:00,12:35:00,12:35:00,12:38:00,0.05,0,0,0,0,-0.5,-0.008333333,4,0,2,3,0,9,0.441666667,34.00868,-119.35871,668.2,100225_668.2,34.00890,-119.35840,669.2,100225_669.2,38,CH,"CJ, KS, BB, JK",,,69,1,116,119,,8,4-6,3,0,0,4,0,3,S,2,,"2 OUT 30 SEC; 3,4,9 OUT WHOLE DRIFT; 13 OUT WHOLE DRIFT",,FALSE
AIR1002251402,AIT08_25,AIR10022514,AI14,REF,Drift,10:19:30,10:21:00,10:21:00,10:24:00,0.05,0,0,0,0,0,0,4,0,2,3,0,9,0.45,34.00162,-119.41713,638.2,100225_638.2,34.00179,-119.41717,639.2,100225_639.2,19,CH,"CJ, KS, BB, JK",,,66,2,78,56,,8,4-6,3,0,0,0,0,3,S,2,,NO ANGEL OR EVAN THIS CELL UNLESS NOTED (3 & 13);NO CREW IN THIS CELL,,FALSE
AIR1002251403,AIT08_25,AIR10022514,AI14,REF,Hold,10:26:45,10:29:00,10:29:00,10:33:00,0.066666667,0,0,0,0,0,0,4,0,2,3,0,9,0.6,34.00032,-119.41451,640.2,100225_640.2,34.00043,-119.41451,641.2,100225_641.2,12,CH,"CJ, KS, BB, JK",,,66,1,60,60,,8,4-6,3,0,0,0,0,3,S,2,,"CURRENT RIPPING; SUNNY, WIND ~2KTS; S SWELL 2@12; W SWELL 3 @10;NO CREW IN THIS CELL",,FALSE
AIR1002251404,AIT08_25,AIR10022514,AI14,REF,Drift,10:35:00,10:38:00,10:38:00,10:42:00,0.066666667,0,0,0,0,-3,-0.05,4,0,2,3,0,9,0.55,34.00196,-119.41386,642.2,100225_642.2,34.00183,-119.41237,643.2,100225_643.2,139,CH,"CJ, KS, BB, JK",,,66,1,54,56,,8,4-6,3,0,0,0,0,3,S,2,,NO CREW IN THIS CELL,,FALSE
AIR1002251405,AIT08_25,AIR10022514,AI14,REF,Drift,10:42:30,10:45:00,10:45:00,10:49:00,0.066666667,0,0,0,-3,-0.5,-0.058333333,4,0,2,4,0,10,0.608333333,34.00183,-119.41237,643.2,100225_643.2,34.00193,-119.41261,644.2,100225_644.2,24,CH,"CJ, KS, BB, JK",,,66,1,58,60,,8,4-6,3,0,0,0,0,3,S,2,,CARTER (9) BACK IN,,FALSE
AIR1002251406,AIT08_25,AIR10022514,AI14,REF,Hold,,10:54:00,10:54:00,10:59:00,0.083333333,0,0,0,0,0,0,4,0,2,4,0,10,0.833333333,34.00218,-119.41318,645.2,100225_645.2,34.00229,-119.41321,646.2,100225_646.2,12,CH,"CJ, KS, BB, JK",,,66,1,53,56,,8,4-6,3,0,0,0,0,3,S,2,,,,FALSE
AIR100225RR01,AIT08_25,AIR100225RR,AIRR,REF,Drift,10:12:00,10:14:00,10:14:00,10:18:00,0.066666667,0,0,0,0,0,0,4,0,2,3,0,9,0.6,34.00112,-119.41877,636.2,100225_636.2,34.00117,-119.41889,637.2,100225_637.2,23,CH,"CJ, KS, BB, JK",,,66,1,53,62,,8,4-6,3,0,0,0,0,3,S,2,,NO CREW IN THIS CELL,AIR1002251401; DRIFT OUTSIDE CELL,FALSE
AIR100225RR02,AIT08_25,AIR100225RR,AIRR,REF,Drift,11:00:00,11:02:00,11:02:00,11:11:00,0.15,0,0,0,0,0,0,4,0,2,5,0,11,1.65,34.00544,-119.41276,647.2,100225_647.2,34.00523,-119.41274,649.2,100225_649.2,20,CH,"CJ, KS, BB, JK",,,66,1,15,13,,8,4-6,3,0,0,3,0,3,S,2,,ALL CREW BACK IN EXCEPT ANGEL AND LANDON;,AIR1002251407; DRIFT OUTSIDE CELL,FALSE
AIR100225RR03,AIT08_25,AIR100225RR,AIRR,REF,Drift,,11:14:00,11:14:00,11:19:00,0.083333333,0,0,0,0,0,0,4,0,2,3,0,9,0.75,34.00519,-119.41610,650.2,100225_650.2,34.00534,-119.41597,651.2,100225_651.2,21,CH,"CJ, KS, BB, JK",,,66,1,20,15,,8,4-6,3,0,0,0,0,3,S,2,,ALL CREW BACK OFF; PUSHED INSHORE LAST TWO DRIFTS TO AVOID CURRENT AND SEE IF ANYTHING WILL BITE,AIR1002251408; DRIFT OUTSIDE CELL,FALSE
AIR1003231403,AIT01_23,AIR10032314,AI14,REF,Drift,,,11:43:00,11:56:00,0.216666667,0,0,-5,0,0,-0.083333333,4,0,4,6,0,14,2.95,33.99657,-119.41417,444.4,100323_444.4,33.99657,-119.41417,444.4,100323_444.4,0,CH,"KS, FF, CK, KN",,,63,1,127,127,,8,4-6,2,0,0,2,0,0,,2,,14 OFF 5 MIN; 2 SMALL REDS FLOATING FROM LAST DRIFT,,FALSE
AIR1003231404,AIT01_23,AIR10032314,AI14,REF,Drift,,,11:57:00,12:04:00,0.116666667,0,0,0,0,0,0,4,0,3,6,0,13,1.516666667,34.00044,-119.41409,445.4,100323_445.4,34.00074,-119.41379,447.4,100323_447.4,43,CH,"KS, FF, CK, KN",,,63,1,59,56,,8,4-6,2,0,0,2,0,0,,2,,9 OUT THIS DRIFT,,FALSE
AIR1003231601,AIT01_23,AIR10032316,AI16,REF,Drift,9:33:00,9:37:00,9:37:00,9:42:00,0.083333333,0,0,0,0,0,0,3,0,4,4,0,11,0.916666667,34.00841,-119.37415,424.4,100323_424.4,34.00887,-119.37348,425.4,100323_425.4,80,CH,"KS, FF, CK, KN",,,62,1,57,57,,8,4-6,2,0,0,1,0,0,,2,,#12 OFF,,FALSE
AIR1003231604,AIT01_23,AIR10032316,AI16,REF,Drift,10:15:00,10:24:00,10:24:00,10:30:00,0.1,0,0,0,0,0,0,2,0,4,5,0,11,1.1,34.00551,-119.37272,431.4,100323_431.4,34.00594,-119.37142,432.4,100323_432.4,129,CH,"KS, FF, CK, KN",,,62,1,105,105,,8,4-6,2,0,0,2,0,0,,2,,,,FALSE
